demo_cat,demo_group,year,title,product_scenario,demand_scenario,refining_scenario,oil_price_scenario,scenario,scenario_title,sum_demo_emp,bau_sum_demo_emp,gap_emp,pop_2020,gap_emp_pc,gap_emp_pmil
Poverty,total_above_poverty,2040,Above poverty line,2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",3665.72439431465,8445.9469908883,-4780.22259657366,20607103.8469401,-0.000231969646587842,-231.969646587842
Poverty,total_above_poverty,2040,Above poverty line,changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",9865.78908840732,11810.1039576588,-1944.31486925148,20607103.8469401,-9.43516800659103e-05,-94.3516800659103
Poverty,total_above_poverty,2040,Above poverty line,changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",11810.1039576588,11810.1039576588,0,20607103.8469401,0,0
Poverty,total_above_poverty,2040,Above poverty line,changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",8598.65943272231,11810.1039576588,-3211.44452493649,20607103.8469401,-0.000155841623781274,-155.841623781274
Poverty,total_above_poverty,2040,Above poverty line,changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",6419.76807056801,11810.1039576588,-5390.33588709078,20607103.8469401,-0.000261576586750262,-261.576586750262
Poverty,total_above_poverty,2040,Above poverty line,changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",11735.9233557239,11810.1039576588,-74.1806019348769,20607103.8469401,-3.5997587281481e-06,-3.5997587281481
Poverty,total_above_poverty,2040,Above poverty line,changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",5137.3458603966,11810.1039576588,-6672.75809726219,20607103.8469401,-0.000323808631568236,-323.808631568236
Poverty,total_above_poverty,2041,Above poverty line,2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",7029.20370169471,8444.68609886378,-1415.48239716907,20607103.8469401,-6.8689050517851e-05,-68.6890505178511
Poverty,total_above_poverty,2041,Above poverty line,2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",8444.68609886378,8444.68609886378,0,20607103.8469401,0,0
Poverty,total_above_poverty,2041,Above poverty line,2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",6087.97919097603,8444.68609886378,-2356.70690788775,20607103.8469401,-0.000114363809945942,-114.363809945942
Poverty,total_above_poverty,2041,Above poverty line,2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",4377.78523362741,8444.68609886378,-4066.90086523636,20607103.8469401,-0.000197354315067435,-197.354315067435
Poverty,total_above_poverty,2041,Above poverty line,2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",8383.75612086093,8444.68609886378,-60.9299780028468,20607103.8469401,-2.95674629755866e-06,-2.95674629755866
Poverty,total_above_poverty,2041,Above poverty line,2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",3430.55563657372,8444.68609886378,-5014.13046229006,20607103.8469401,-0.000243320483049568,-243.320483049568
Poverty,total_above_poverty,2041,Above poverty line,changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",9930.74070315015,11930.3871958976,-1999.64649274745,20607103.8469401,-9.70367552665281e-05,-97.0367552665281
Poverty,total_above_poverty,2041,Above poverty line,changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",11930.3871958976,11930.3871958976,0,20607103.8469401,0,0
Poverty,total_above_poverty,2041,Above poverty line,changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",8603.03495816081,11930.3871958976,-3327.35223773679,20607103.8469401,-0.000161466272138521,-161.466272138521
Poverty,total_above_poverty,2041,Above poverty line,changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",6195.70817257179,11930.3871958976,-5734.67902332581,20607103.8469401,-0.000278286510609173,-278.286510609173
Poverty,total_above_poverty,2041,Above poverty line,changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",11851.8573440039,11930.3871958976,-78.5298518936779,20607103.8469401,-3.81081458495871e-06,-3.81081458495871
Poverty,total_above_poverty,2041,Above poverty line,changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",4859.51530327227,11930.3871958976,-7070.87189262533,20607103.8469401,-0.000343127881780208,-343.127881780208
Poverty,total_above_poverty,2042,Above poverty line,2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",7001.41868365073,8443.41699533108,-1441.99831168035,20607103.8469401,-6.99757871067586e-05,-69.9757871067586
Poverty,total_above_poverty,2042,Above poverty line,2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",8443.41699533108,8443.41699533108,0,20607103.8469401,0,0
Poverty,total_above_poverty,2042,Above poverty line,2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",6026.46016631985,8443.41699533108,-2416.95682901123,20607103.8469401,-0.000117287555153953,-117.287555153953
Poverty,total_above_poverty,2042,Above poverty line,2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",4191.72506075119,8443.41699533108,-4251.69193457989,20607103.8469401,-0.000206321662964358,-206.321662964358
Poverty,total_above_poverty,2042,Above poverty line,2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",8380.45491263982,8443.41699533108,-62.9620826912596,20607103.8469401,-3.05535815022395e-06,-3.05535815022395
Poverty,total_above_poverty,2042,Above poverty line,2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",3210.62159702469,8443.41699533108,-5232.79539830639,20607103.8469401,-0.000253931626548454,-253.931626548454
Poverty,total_above_poverty,2042,Above poverty line,changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",10072.2750463073,12146.5143098267,-2074.23926351939,20607103.8469401,-0.000100656515293264,-100.656515293264
Poverty,total_above_poverty,2042,Above poverty line,changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",12146.5143098267,12146.5143098267,0,20607103.8469401,0,0
Poverty,total_above_poverty,2042,Above poverty line,changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",8672.01842733632,12146.5143098267,-3474.49588249043,20607103.8469401,-0.000168606705158442,-168.606705158442
Poverty,total_above_poverty,2042,Above poverty line,changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",6042.55389925811,12146.5143098267,-6103.96041056864,20607103.8469401,-0.000296206611851233,-296.206611851233
Poverty,total_above_poverty,2042,Above poverty line,changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",12064.4279852661,12146.5143098267,-82.0863245606015,20607103.8469401,-3.98339937384216e-06,-3.98339937384216
Poverty,total_above_poverty,2042,Above poverty line,changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",4633.45433831971,12146.5143098267,-7513.05997150703,20607103.8469401,-0.000364585922762875,-364.585922762875
Poverty,total_above_poverty,2043,Above poverty line,2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",6977.96240444793,8442.26793057439,-1464.30552612646,20607103.8469401,-7.10582882972121e-05,-71.0582882972121
Poverty,total_above_poverty,2043,Above poverty line,2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",8442.26793057439,8442.26793057439,0,20607103.8469401,0,0
Poverty,total_above_poverty,2043,Above poverty line,2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",5975.75033557468,8442.26793057439,-2466.5175949997,20607103.8469401,-0.00011969258821229,-119.69258821229
Poverty,total_above_poverty,2043,Above poverty line,2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",4026.84916575946,8442.26793057439,-4415.41876481493,20607103.8469401,-0.000214266827479038,-214.266827479038
Poverty,total_above_poverty,2043,Above poverty line,2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",8377.63345904839,8442.26793057439,-64.6344715259911,20607103.8469401,-3.13651408786338e-06,-3.13651408786338
Poverty,total_above_poverty,2043,Above poverty line,2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",3011.85798772519,8442.26793057439,-5430.40994284919,20607103.8469401,-0.000263521258648655,-263.521258648655
Poverty,total_above_poverty,2043,Above poverty line,changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",10142.0170848599,12269.9647951489,-2127.94771028891,20607103.8469401,-0.000103262822670003,-103.262822670003
Poverty,total_above_poverty,2043,Above poverty line,changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",12269.9647951489,12269.9647951489,0,20607103.8469401,0,0
Poverty,total_above_poverty,2043,Above poverty line,changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",8687.93487978834,12269.9647951489,-3582.02991536051,20607103.8469401,-0.000173825004326962,-173.825004326962
Poverty,total_above_poverty,2043,Above poverty line,changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",5866.24858861317,12269.9647951489,-6403.71620653568,20607103.8469401,-0.000310752847857685,-310.752847857685
Poverty,total_above_poverty,2043,Above poverty line,changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",12185.2332459759,12269.9647951489,-84.7315491729914,20607103.8469401,-4.11176406943633e-06,-4.11176406943633
Poverty,total_above_poverty,2043,Above poverty line,changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",4393.5855466013,12269.9647951489,-7876.37924854755,20607103.8469401,-0.00038221670095175,-382.21670095175
Poverty,total_above_poverty,2044,Above poverty line,2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",6958.29987978646,8441.20479352094,-1482.90491373448,20607103.8469401,-7.19608599417367e-05,-71.9608599417368
Poverty,total_above_poverty,2044,Above poverty line,2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",8441.20479352094,8441.20479352094,0,20607103.8469401,0,0
