demo_group,demo_cat,scen_id,demand_scenario,refining_scenario,product_scenario,title,ghg_perc_diff,metric,segment,unit_desc,metric_desc,seg_title,scenario,demand_title,scen_title,demo_grp_metric,cuf_05,cuf_06,cuf_07,diff_06_minus_05,diff_07_minus_06,pct_diff_06_minus_05,pct_diff_07_minus_06,has_differences
total_below_poverty,Poverty,LC1 historical production,LC1,historical production,"",Below poverty line,0.00820535705280947,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical production,Low demand,"Low demand
Historical production",total_below_poverty_sum_cost_pv,-2.67748048212292,-2.67748048212292,-2.67748048212292,0,0,0,0,zero
total_below_poverty,Poverty,LC1 historical production,LC1,historical production,2020 prices,Below poverty line,0.00820535705280947,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",total_below_poverty_forgone_wages_h,-2.6694287087221,-2.6694287087221,-2.6694287087221,0,0,0,0,zero
total_below_poverty,Poverty,LC1 historical production,LC1,historical production,2020 prices,Below poverty line,0.00820535705280947,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",total_below_poverty_forgone_wages_l,-0.234915041482369,-0.234915041482369,-0.234915041482369,0,0,0,0,zero
total_below_poverty,Poverty,LC1 historical production,LC1,historical production,changing prices,Below poverty line,0.00820535705280947,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",total_below_poverty_forgone_wages_h,-3.23172297474935,-3.23172297474935,-3.23172297474935,0,0,0,0,zero
total_below_poverty,Poverty,LC1 historical production,LC1,historical production,changing prices,Below poverty line,0.00820535705280947,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",total_below_poverty_forgone_wages_l,-0.303452236499542,-0.303452236499542,-0.303452236499542,0,0,0,0,zero
total_below_poverty,Poverty,LC1 low exports,LC1,low exports,"",Below poverty line,-0.68652858248236,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - low exports,Low demand,"Low demand
Low exports",total_below_poverty_sum_cost_2019_pv,936.42415250614,932.382681994473,916.982223857673,-4.04147051166694,-15.4004581368,-0.431585462725498,-1.65173146543828,non_zero
total_below_poverty,Poverty,LC1 low exports,LC1,low exports,"",Below poverty line,-0.68652858248236,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - low exports,Low demand,"Low demand
Low exports",total_below_poverty_sum_cost_pv,1032.76409732837,1028.55697583266,1011.99234046705,-4.20712149571,-16.5646353656101,-0.407365196620728,-1.61047328974657,non_zero
total_below_poverty,Poverty,LC1 low exports,LC1,low exports,2020 prices,Below poverty line,-0.68652858248236,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",total_below_poverty_forgone_wages_h,-238.305712875053,-239.730321758265,-241.920201001616,-1.42460888321202,-2.18987924335099,-0.597807272861712,-0.913476120704989,non_zero
total_below_poverty,Poverty,LC1 low exports,LC1,low exports,2020 prices,Below poverty line,-0.68652858248236,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",total_below_poverty_forgone_wages_l,-18.7204228072694,-18.2547224474819,-17.9297577027558,0.465700359787501,0.324964744726099,2.48765941123223,1.78016809437125,non_zero
total_below_poverty,Poverty,LC1 low exports,LC1,low exports,changing prices,Below poverty line,-0.68652858248236,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",total_below_poverty_forgone_wages_h,-313.585364260328,-315.492472092592,-318.341615384179,-1.90710783226399,-2.84914329158704,-0.608162258070428,-0.903078058468179,non_zero
total_below_poverty,Poverty,LC1 low exports,LC1,low exports,changing prices,Below poverty line,-0.68652858248236,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",total_below_poverty_forgone_wages_l,-26.8675305647647,-26.3463603939754,-26.0346383920584,0.521170170789301,0.311722001916998,1.93977697180993,1.18316912566139,non_zero
white,Race,BAU historical exports,BAU,historical exports,"",white,-0.168394679004793,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",white_sum_cost_2019_pv,220.156547038648,220.156547038648,224.346751294379,0,4.190204255731,0,1.90328396411278,non_zero
white,Race,BAU historical exports,BAU,historical exports,"",white,-0.168394679004793,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",white_sum_cost_pv,240.98918913025,240.98918913025,245.654841109038,0,4.66565197878799,0,1.93604202563058,non_zero
white,Race,BAU historical exports,BAU,historical exports,2020 prices,white,-0.168394679004793,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",white_forgone_wages_h,-72.527373956933,-72.527373956933,-73.1567922385527,0,-0.629418281619692,0,-0.867835476841396,non_zero
white,Race,BAU historical exports,BAU,historical exports,2020 prices,white,-0.168394679004793,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",white_forgone_wages_l,-5.27392432894018,-5.27392432894018,-4.9330731568085,0,0.34085117213168,0,6.46295151148246,non_zero
white,Race,BAU historical exports,BAU,historical exports,changing prices,white,-0.168394679004793,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",white_forgone_wages_h,-93.1274526663997,-93.1274526663997,-93.9697847455806,0,-0.842332079180892,0,-0.904493846941445,non_zero
white,Race,BAU historical exports,BAU,historical exports,changing prices,white,-0.168394679004793,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",white_forgone_wages_l,-7.4317731154592,-7.4317731154592,-6.96949667009687,0,0.46227644536233,0,6.22027123514745,non_zero
white,Race,BAU historical production,BAU,historical production,"",white,0.00549319314029759,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical production,BAU demand,"BAU demand
Historical production",white_sum_cost_2019_pv,0,0,0,0,0,,,zero
white,Race,BAU historical production,BAU,historical production,"",white,0.00549319314029759,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical production,BAU demand,"BAU demand
Historical production",white_sum_cost_pv,0,0,0,0,0,,,zero
white,Race,BAU historical production,BAU,historical production,2020 prices,white,0.00549319314029759,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",white_forgone_wages_h,0,0,0,0,0,,,zero
white,Race,BAU historical production,BAU,historical production,2020 prices,white,0.00549319314029759,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",white_forgone_wages_l,0,0,0,0,0,,,zero
white,Race,BAU historical production,BAU,historical production,changing prices,white,0.00549319314029759,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",white_forgone_wages_h,0,0,0,0,0,,,zero
white,Race,BAU historical production,BAU,historical production,changing prices,white,0.00549319314029759,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",white_forgone_wages_l,0,0,0,0,0,,,zero
white,Race,BAU low exports,BAU,low exports,"",white,-0.304254909976136,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - low exports,BAU demand,"BAU demand
Low exports",white_sum_cost_2019_pv,352.959325709909,355.698323867306,357.94411092938,2.73899815739696,2.24578706207399,0.776009573309333,0.631374091858747,non_zero
white,Race,BAU low exports,BAU,low exports,"",white,-0.304254909976136,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - low exports,BAU demand,"BAU demand
Low exports",white_sum_cost_pv,386.64539867472,389.73403194108,392.079625011453,3.08863326635998,2.34559307037301,0.798828403738074,0.601844560171132,non_zero
white,Race,BAU low exports,BAU,low exports,2020 prices,white,-0.304254909976136,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",white_forgone_wages_h,-128.256667579627,-128.585498185744,-128.205294232574,-0.328830606117009,0.380203953169996,-0.256384804254217,0.295681829237683,non_zero
white,Race,BAU low exports,BAU,low exports,2020 prices,white,-0.304254909976136,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",white_forgone_wages_l,-9.44992321383651,-9.15838490239154,-8.56170806118324,0.29153831144497,0.5966768412083,3.08508656470459,6.51508805938577,non_zero
white,Race,BAU low exports,BAU,low exports,changing prices,white,-0.304254909976136,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",white_forgone_wages_h,-164.836350099549,-165.288024197983,-164.675025533227,-0.451674098433983,0.612998664755992,-0.274013649392992,0.370866956472139,non_zero
white,Race,BAU low exports,BAU,low exports,changing prices,white,-0.304254909976136,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",white_forgone_wages_l,-13.3055059062708,-12.9022552461779,-12.1333907961313,0.403250660092901,0.7688644500466,3.0307052053004,5.95914772554484,non_zero
white,Race,LC1 historical exports,LC1,historical exports,"",white,-0.550668351511017,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical exports,Low demand,"Low demand
Historical exports",white_sum_cost_2019_pv,463.882956579217,457.600968832469,452.507558340664,-6.28198774674803,-5.093410491805,-1.35421826942574,-1.11306811801566,non_zero
white,Race,LC1 historical exports,LC1,historical exports,"",white,-0.550668351511017,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical exports,Low demand,"Low demand
Historical exports",white_sum_cost_pv,513.453261429624,506.296688155901,500.581587315811,-7.15657327372304,-5.71510084008997,-1.39381201977309,-1.12880470557812,non_zero
white,Race,LC1 historical exports,LC1,historical exports,2020 prices,white,-0.550668351511017,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",white_forgone_wages_h,-169.405379244909,-169.273545526973,-168.20639724452,0.13183371793599,1.06714828245302,0.0778214473020944,0.630428268711943,non_zero
white,Race,LC1 historical exports,LC1,historical exports,2020 prices,white,-0.550668351511017,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",white_forgone_wages_l,-14.9156336930343,-14.3371434870328,-14.0771930850211,0.578490206001501,0.259950402011699,3.87841521122672,1.81312548240038,non_zero
white,Race,LC1 historical exports,LC1,historical exports,changing prices,white,-0.550668351511017,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",white_forgone_wages_h,-225.074650957087,-224.946281320136,-223.513315607301,0.128369636950993,1.432965712835,0.0570342490392078,0.637025739845706,non_zero
white,Race,LC1 historical exports,LC1,historical exports,changing prices,white,-0.550668351511017,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",white_forgone_wages_l,-21.4531413513803,-20.6952290835558,-20.4136580027301,0.757912267824498,0.281571080825703,3.53287313690185,1.36056034793757,non_zero
white,Race,LC1 historical production,LC1,historical production,"",white,0.00820535705280947,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical production,Low demand,"Low demand
Historical production",white_sum_cost_2019_pv,-1.53454595641228,-1.53454595641228,-1.53454595641228,0,0,0,0,zero
white,Race,LC1 historical production,LC1,historical production,"",white,0.00820535705280947,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical production,Low demand,"Low demand
Historical production",white_sum_cost_pv,-1.75254490092309,-1.75254490092309,-1.75254490092309,0,0,0,0,zero
white,Race,LC1 historical production,LC1,historical production,2020 prices,white,0.00820535705280947,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",white_forgone_wages_h,-2.58574014171695,-2.58574014171695,-2.58574014171695,0,0,0,0,zero
white,Race,LC1 historical production,LC1,historical production,2020 prices,white,0.00820535705280947,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",white_forgone_wages_l,-0.225853505056594,-0.225853505056594,-0.225853505056594,0,0,0,0,zero
white,Race,LC1 historical production,LC1,historical production,changing prices,white,0.00820535705280947,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",white_forgone_wages_h,-3.10835004569697,-3.10835004569697,-3.10835004569697,0,0,0,0,zero
white,Race,LC1 historical production,LC1,historical production,changing prices,white,0.00820535705280947,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",white_forgone_wages_l,-0.290195165494806,-0.290195165494806,-0.290195165494806,0,0,0,0,zero
white,Race,LC1 low exports,LC1,low exports,"",white,-0.68652858248236,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - low exports,Low demand,"Low demand
Low exports",white_sum_cost_2019_pv,586.492611433392,578.365763607488,568.999020079712,-8.12684782590395,-9.36674352777607,-1.38566925950557,-1.61951901671221,non_zero
white,Race,LC1 low exports,LC1,low exports,"",white,-0.68652858248236,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - low exports,Low demand,"Low demand
Low exports",white_sum_cost_pv,647.481521140797,638.318666938331,627.964033266351,-9.16285420246595,-10.3546336719801,-1.41515300487988,-1.62217309445855,non_zero
white,Race,LC1 low exports,LC1,low exports,2020 prices,white,-0.68652858248236,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",white_forgone_wages_h,-226.206253021192,-226.6032075538,-225.859247482906,-0.396954532607992,0.743960070893991,-0.175483448094958,0.328309594080816,non_zero
white,Race,LC1 low exports,LC1,low exports,2020 prices,white,-0.68652858248236,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",white_forgone_wages_l,-18.5697743908613,-18.1785135192305,-17.8995913555446,0.391260871630802,0.278922163685898,2.1069769798784,1.5343507784112,non_zero
white,Race,LC1 low exports,LC1,low exports,changing prices,white,-0.68652858248236,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",white_forgone_wages_h,-298.414501319966,-299.007224938542,-298.05410920611,-0.592723618575974,0.953115732431968,-0.19862426790729,0.318760101073769,non_zero
white,Race,LC1 low exports,LC1,low exports,changing prices,white,-0.68652858248236,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",white_forgone_wages_l,-26.6687408123857,-26.2209564331281,-25.9300939517432,0.447784379257598,0.290862481384902,1.67906082408523,1.10927487380827,non_zero
